main_id otype_txt
"87GB 080101.9+725723" Sy1
"2MASS J08180368+4344416" Sy1
"2MASS J08400013+4437379" Sy1
"2MASS J08485535+4222470" Sy1
"2MASX J13175038+6010408" Sy1
"2MASS J15370594+0055228" Sy1
"2MASX J08515262+5228327" Sy1
"2MASS J08525669+3917344" Sy1
"2MASS J08544629+4025472" Sy1
"2MASX J08550420+5252477" Sy1
"2MASS J09010232+4249577" Sy1
"LEDA 3095986" Sy1
"2MASS J09035992+3630548" Sy1
"2MASS J09044819+4202198" Sy1
"SDSS J090545.81+561902.0" Sy1
"2MASS J09095459+5642354" Sy1
"2MASS J09111338+4001109" Sy1
"SDSS J092704.38+563351.4" Sy1
"2MASS J09140011+4629379" Sy1
"[ZEH2003] RX J1002.0+6208  1" Sy1
"2MASS J07100680+5002467" Sy1
"2MASS J04442877+1221118" Sy1
"[VV2006c] J122909.0+561109" Sy1
"SDSS J123012.17+544719.8" Sy1
"6dFGS gJ230152.0-550831" Sy1
"2MASX J16045411+5006010" Sy1
"2MASS J14061242+4101565" Sy1
"RX J100508+84205" Sy1
"RX J1109.2+7142" Sy1
"2MASS J10185245+4958001" Sy1
"[VV2006] J100546.3+065804" Sy1
"2MASX J14523532+4951420" Sy1
"2MASS J12472286+5236170" Sy1
"ESO-LV 407-0171" Sy1
"2XMM J153450.3+543000" Sy1
"2MASX J09152631+7841466" Sy1
"[VV2006] J143623.9+590930" Sy1
"[VV2006] J152302.3+460002" Sy1
"[VV2006] J133619.6+540151" Sy1
"2MASS J10375469+5251336" Sy1
"2MASS J10343054+4708189" Sy1
"2MASS J14370094+3846038" Sy1
"2MASS J06292476-0545263" Sy1
"SDSS J144249.70+611137.8" Sy1
"7C 164055.20+534559.00" Sy1
"2MASS J08240518+4452461" Sy1
"2QZ J125248.4+015235" Sy1
"2MASS J23594948+1504308" Sy1
"2SLAQ J233611.30+004435.7" Sy1
"2QZ J113102.2-010122" Sy1
"[VV2006c] J021529.3-001448" Sy1
"2MASS J21473386+0040211" Sy1
"2dFGRS TGN441Z235" Sy1
"SDSS J083622.82+352647.1" Sy1
"2QZ J110945.9+015028" Sy1
"2MASS J09501759+0703178" Sy1
"SDSS J022756.27+005733.2" Sy1
"2MASS J22195318-0832585" Sy1
"2MASS J22460543-0919251" Sy1
"2MASS J21583323+0112552" Sy1
"6dFGS gJ100405.0-003254" Sy1
"2QZ J124519.7-005231" Sy1
"2E   430" Sy1
"SBSG 1656+578" Sy1
"2MASS J08150312+2936500" Sy1
"1RXS J112607.0+002404" Sy1
"2MASS J08102608+2341563" Sy1
"LEDA  139711" Sy1
"SDSS J082248.70+340851.9" Sy1
"2E 1207.0+3240" Sy1
"SDSS J085417.94+041258.9" Sy1
"2MASX J23174996-4422275" Sy1
"2MASX J01115114-4045426" Sy1
"QSO B0027-289" Sy1
"2MASX J22130027-1710173" Sy1
"2MASX J01413249-1528016" Sy1
"2MASX J02491286-0815254" Sy1
"[VV2003c] J002053.3+003812" Sy1
"2MASX J22183849+0802160" Sy1
"[VV2006] J212059.6+105037" Sy1
"2MASS J01415363+1257268" Sy1
"2MASS J12105077+1108389" Sy1
"2MASS J09235116+0322315" Sy1
"[VV2006c] J093829.4+034826" Sy1
"2MASS J09531069+0327254" Sy1
"1WGA J1003.0+0542" Sy1
"SDSS J100542.20+032424.9" Sy1
"2MASX J10462356-3004212" Sy1
"PB  8174" Sy1
"2E  2732" Sy1
"2MASX J23271453-1023179" Sy1
"2MASX J01040916+0008438" Sy1
"[GH2004] 11" Sy1
"1RXS J002445.3+082047" Sy1
"2MASX J16315219+3453286" Sy1
"[VV98] J045444.5-481300" Sy1
"2MASX J06091748-5606584" Sy1
"[VV2006] J100633.9+430923" Sy1
"[VV2006] J012732.8-084641" Sy1
"[VV2006] J074317.6+295312" Sy1
"[VV2006] J080710.1+411056" Sy1
"[VV2006] J104754.7+661157" Sy1
"[VV2006] J104840.3+563635" Sy1
"[VV2006] J135741.6+052549" Sy1
